[00:02:56] |Shambali Monastery|UCOW|Not UCOW|0
[00:02:56] |Phase|Andog|Reginald|Chu|Nacho|Percy|Ryan|lando|MȀMMȎŦĤƓȀMƐȐ|Techtonic
[00:02:56] |176.91|Phase|Ashe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Reginald|(12.50, 14.84, 63.53)|UCOW|0|0|200|(0.04, -1.00, -0.03)
[00:02:56] |176.91|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(10.63, 14.00, 63.39)|UCOW|0|0|200|(0.88, -0.15, -0.46)
[00:02:56] |176.91|Techtonic|Sojourn|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(-5.31, 8.00, -12.52)|Not UCOW|0|0|200|(0.47, -0.04, 0.88)
[00:02:56] |176.91|MȀMMȎŦĤƓȀMƐȐ|Tracer|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Techtonic|(-5.68, 8.00, -9.28)|Not UCOW|0|0|150|(-0.11, -0.10, -0.99)
[00:02:56] |176.91|Andog|Sigma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Ryan|(7.75, 14.00, 56.91)|UCOW|0|0|550|(-0.02, -0.22, -0.97)
[00:02:56] |176.91|Nacho|Baptiste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-7.66, 11.00, 63.70)|UCOW|0|0|200|(0.78, -0.30, -0.54)
[00:02:56] |176.91|lando|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Ryan|(-2.78, 8.00, -13.38)|Not UCOW|0|0|200|(0.79, -0.16, 0.59)
[00:02:56] |176.91|Chu|Widowmaker|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Percy|(15.42, 26.46, 50.48)|UCOW|0|0|200|(-0.39, -0.27, -0.88)
[00:02:56] |176.91|Percy|Orisa|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Nacho|(-6.52, 8.00, -11.18)|Not UCOW|0|0|550|(0.11, -0.01, 0.99)
[00:02:56] |176.91|Ryan|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|MȀMMȎŦĤƓȀMƐȐ|(-1.40, 8.00, -12.40)|Not UCOW|0|0|200|(-0.90, -0.06, 0.42)
[00:02:57] |177.90|False|0
[00:02:57] |177.92|Phase|Ashe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Percy|(11.25, 14.00, 62.39)|UCOW|0|0|200|(-0.26, -0.02, -0.97)
[00:02:57] |177.92|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Techtonic|(10.50, 14.97, 63.45)|UCOW|0|0|200|(0.42, -0.19, -0.88)
[00:02:57] |177.92|Techtonic|Sojourn|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-0.97, 8.00, -12.56)|Not UCOW|0|0|200|(0.76, -0.08, 0.64)
[00:02:57] |177.92|MȀMMȎŦĤƓȀMƐȐ|Tracer|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Nacho|(-6.26, 8.00, -7.90)|Not UCOW|0|0|150|(-0.09, -0.07, 0.99)
[00:02:57] |177.92|Andog|Sigma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Techtonic|(8.18, 14.00, 54.24)|UCOW|0|0|550|(-0.07, -0.22, -0.97)
[00:02:57] |177.92|Nacho|Baptiste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-7.66, 11.00, 63.70)|UCOW|0|0|200|(0.78, -0.30, -0.54)
[00:02:57] |177.92|lando|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Percy|(-4.24, 8.00, -14.59)|Not UCOW|0|0|200|(-0.37, -0.17, 0.91)
[00:02:57] |177.92|Chu|Widowmaker|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|MȀMMȎŦĤƓȀMƐȐ|(15.49, 26.47, 50.45)|UCOW|0|0|200|(-0.39, -0.27, -0.88)
[00:02:57] |177.92|Percy|Orisa|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-6.24, 8.00, -9.25)|Not UCOW|0|0|550|(0.13, 0.02, 0.99)
[00:02:57] |177.92|Ryan|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|MȀMMȎŦĤƓȀMƐȐ|(-6.28, 8.00, -11.17)|Not UCOW|0|0|200|(0.10, 0.01, 0.99)
[00:02:58] |178.91|False|0
[00:02:58] |178.93|Phase|Ashe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Ryan|(13.89, 14.00, 58.50)|UCOW|0|0|200|(-0.35, -0.10, -0.93)
[00:02:58] |178.93|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(10.44, 14.00, 60.53)|UCOW|0|0|200|(0.52, -0.16, -0.84)
[00:02:58] |178.93|Techtonic|Sojourn|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Reginald|(-5.45, 8.00, -9.85)|Not UCOW|0|0|200|(0.18, -0.03, 0.98)
[00:02:58] |178.93|MȀMMȎŦĤƓȀMƐȐ|Tracer|0|0|0|8.64|0|0|0|0|0|0|0|0|0|0|0|0|Nacho|(-7.39, 9.84, 20.19)|Not UCOW|0|0|150|(-0.13, -0.04, 0.99)
[00:02:58] |178.93|Andog|Sigma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Percy|(10.22, 14.00, 53.49)|UCOW|0|0|550|(-0.30, -0.18, -0.94)
[00:02:58] |178.93|Nacho|Baptiste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-7.66, 11.00, 63.70)|UCOW|0|0|200|(0.79, -0.30, -0.54)
[00:02:58] |178.93|lando|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Percy|(-5.72, 8.48, -11.38)|Not UCOW|0|0|200|(-0.08, -0.06, 1.00)
[00:02:58] |178.93|Chu|Widowmaker|8.64|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Percy|(15.49, 26.47, 50.45)|UCOW|0|0|200|(-0.40, -0.30, -0.87)
[00:02:58] |178.93|Percy|Orisa|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(-6.19, 7.99, -2.77)|Not UCOW|0|0|550|(0.31, 0.10, 0.95)
[00:02:58] |178.93|Ryan|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(-8.40, 8.98, -7.14)|Not UCOW|0|0|200|(0.31, 0.04, 0.95)
[00:02:59] |179.92|False|0
[00:02:59] |179.93|Phase|Ashe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Percy|(10.46, 14.00, 56.29)|UCOW|0|0|200|(-0.26, -0.12, -0.96)
[00:02:59] |179.93|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Percy|(14.97, 14.90, 60.03)|UCOW|0|0|200|(-0.28, -0.19, -0.94)
[00:02:59] |179.93|Techtonic|Sojourn|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Reginald|(-7.68, 8.88, -4.79)|Not UCOW|0|0|200|(0.32, 0.07, 0.95)
[00:02:59] |179.93|MȀMMȎŦĤƓȀMƐȐ|Tracer|0|0|0|23.28|0|0|0|0|0|0|0|0|0|0|0|1|Ryan|(-10.43, 9.00, 19.75)|Not UCOW|0|0|150|(-0.72, -0.19, -0.67)
[00:02:59] |179.93|Andog|Sigma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Percy|(10.54, 14.00, 52.94)|UCOW|0|0|550|(-0.31, -0.18, -0.94)
[00:02:59] |179.93|Nacho|Baptiste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-4.46, 19.32, 66.64)|UCOW|0|0|200|(0.72, -0.33, -0.61)
[00:02:59] |179.93|lando|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|MȀMMȎŦĤƓȀMƐȐ|(-5.23, 8.99, -6.62)|Not UCOW|0|0|200|(-0.24, -0.14, 0.96)
[00:02:59] |179.93|Chu|Widowmaker|23.28|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|Ryan|(15.49, 26.47, 50.45)|UCOW|0|0|200|(-0.39, -0.30, -0.87)
[00:02:59] |179.93|Percy|Orisa|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(-2.58, 8.38, 3.98)|Not UCOW|0|0|550|(0.23, 0.10, 0.97)
[00:02:59] |179.93|Ryan|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-11.21, 9.03, -4.21)|Not UCOW|0|0|200|(0.45, 0.27, 0.85)
[00:03:00] |180.93|False|0
[00:03:00] |180.94|Phase|Ashe|20.47|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Percy|(8.36, 14.00, 54.68)|UCOW|0|0|200|(-0.11, -0.16, -0.98)
[00:03:00] |180.94|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Phase|(15.40, 14.83, 55.45)|UCOW|0|0|200|(-0.94, -0.20, -0.26)
[00:03:00] |180.94|Techtonic|Sojourn|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-8.55, 8.75, 0.49)|Not UCOW|0|0|200|(0.34, 0.09, 0.94)
[00:03:00] |180.94|MȀMMȎŦĤƓȀMƐȐ|Tracer|0|0|0|37.68|0|0|0|0|0|0|0|0|0|0|0|1|Percy|(-12.78, 9.00, 15.31)|Not UCOW|0|0|150|(0.96, -0.16, 0.21)
[00:03:00] |180.94|Andog|Sigma|0|0|40|0|0|0|0|0|0|0|0|0|0|0|0|1|Techtonic|(10.25, 14.00, 53.04)|UCOW|0|0|550|(-0.30, -0.16, -0.94)
[00:03:00] |180.94|Nacho|Baptiste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(1.06, 15.82, 66.37)|UCOW|0|0|200|(0.57, -0.18, -0.80)
[00:03:00] |180.94|lando|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|MȀMMȎŦĤƓȀMƐȐ|(-7.88, 9.53, 2.66)|Not UCOW|0|0|200|(-0.44, -0.11, 0.89)
[00:03:00] |180.94|Chu|Widowmaker|38.88|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|lando|(15.49, 26.47, 50.45)|UCOW|0|0|200|(-0.40, -0.30, -0.87)
[00:03:00] |180.94|Percy|Orisa|0|3.60|0|20.47|0|0|0|0|0|0|0|0|0|0|0|1|Phase|(3.29, 6.18, 6.58)|Not UCOW|0|6.16|550|(0.12, 0.16, 0.98)
[00:03:00] |180.94|Ryan|Kiriko|0|40|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-11.77, 8.00, -2.32)|Not UCOW|0|0|200|(0.44, 0.25, 0.86)
[00:03:01] |181.93|False|0.22
[00:03:01] |181.95|Phase|Ashe|20.47|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Percy|(7.93, 14.00, 54.74)|UCOW|0|0|200|(-0.04, -0.17, -0.99)
[00:03:01] |181.95|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Andog|(14.86, 14.00, 54.26)|UCOW|0|0|200|(-0.93, -0.19, -0.33)
[00:03:01] |181.95|Techtonic|Sojourn|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Percy|(-3.92, 6.41, 4.03)|Not UCOW|0|0|200|(0.97, 0.15, 0.21)
[00:03:01] |181.95|MȀMMȎŦĤƓȀMƐȐ|Tracer|0|0|0|38.88|0|0|0|0|0|0|0|0|0|0|0|1|Andog|(-11.16, 9.84, 20.72)|Not UCOW|0|0|150|(0.54, 0.02, 0.84)
[00:03:01] |181.95|Andog|Sigma|0|0|86|0|0|0|0|0|0|0|0|0|0|0|0|1|Percy|(7.79, 14.00, 53.84)|UCOW|0|0|550|(-0.13, -0.21, -0.97)
[00:03:01] |181.95|Nacho|Baptiste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Phase|(4.55, 17.21, 64.49)|UCOW|0|0|200|(0.32, -0.29, -0.90)
[00:03:01] |181.95|lando|Mercy|0|0|0|0|0|0|0|0|0|1.20|0|0|0|0|0|1|Techtonic|(-11.71, 10.32, 15.40)|Not UCOW|0|0|200|(0.69, -0.19, -0.70)
[00:03:01] |181.95|Chu|Widowmaker|38.88|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|Techtonic|(15.49, 26.47, 50.45)|UCOW|0|0|200|(-0.38, -0.34, -0.86)
[00:03:01] |181.95|Percy|Orisa|0|39.60|0|20.47|0|0|0|0|0|0|0|0|0|0|0|1|Andog|(7.58, 5.94, 8.92)|Not UCOW|0|5.15|675|(0.02, 0.17, 0.98)
[00:03:01] |181.95|Ryan|Kiriko|0|40|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Chu|(-12.96, 8.00, -0.93)|Not UCOW|0|0|200|(0.47, 0.29, 0.83)
[00:03:02] |182.94|False|0.22
[00:03:02] |182.96|Phase|Ashe|45.41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|Techtonic|(7.61, 14.00, 55.07)|UCOW|0|0|200|(-0.07, -0.13, -0.99)
[00:03:02] |182.96|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|Andog|(16.35, 14.00, 54.16)|UCOW|0|0|200|(-0.96, -0.20, -0.20)
[00:03:02] |182.96|Techtonic|Sojourn|0|10|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Andog|(2.95, 6.25, 9.51)|Not UCOW|6.72|0|200|(0.14, 0.20, 0.97)
[00:03:02] |182.96|MȀMMȎŦĤƓȀMƐȐ|Tracer|0|0|0|38.88|0|0|0|0|0|0|0|0|0|0|0|2|Nacho|(-8.71, 10.00, 24.92)|Not UCOW|0|0|150|(0.12, 0.02, 0.99)
[00:03:02] |182.96|Andog|Sigma|0|0|114.80|0|0|0|0|0|0|0|0|0|0|0|0|1|Techtonic|(9.48, 14.00, 53.43)|UCOW|0|0|550|(-0.12, -0.18, -0.98)
[00:03:02] |182.96|Nacho|Baptiste|4.50|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Percy|(6.81, 14.00, 60.53)|UCOW|0|0|200|(0.03, -0.15, -0.99)
