[00:01:00] |Circuit royal|UCOW|Not UCOW|0
[00:01:00] |Zshrimpman|Phase|Reginald|Chu|Nacho|Percy|Ryan|lando|MȀMMȎŦĤƓȀMƐȐ|Techtonic
[00:01:00] |60.11|Phase|Widowmaker|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-9.09, 9.85, -20.61)|UCOW|0|0|200|(-0.81, -0.03, -0.59)
[00:01:00] |60.11|Zshrimpman|Sigma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Nacho|(-15.93, 11.00, -20.36)|UCOW|0|0|550|(-0.78, -0.22, 0.59)
[00:01:00] |60.11|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zshrimpman|(-26.34, 11.90, -6.04)|UCOW|0|0|200|(0.63, -0.08, -0.78)
[00:01:00] |60.11|Nacho|Baptiste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zshrimpman|(-28.55, 11.97, -4.02)|UCOW|0|0|200|(0.56, -0.21, -0.80)
[00:01:00] |60.11|Techtonic|Widowmaker|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zshrimpman|(-70.32, 6.03, -41.81)|Not UCOW|0|0|200|(0.86, 0.04, 0.50)
[00:01:00] |60.11|lando|Ashe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-69.18, 6.03, -44.21)|Not UCOW|0|0|200|(0.99, 0.04, 0.11)
[00:01:00] |60.11|Ryan|Ana|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|lando|(-70.44, 6.03, -43.94)|Not UCOW|0|0|200|(0.99, -0.13, -0.02)
[00:01:00] |60.11|Percy|Sigma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-69.06, 6.03, -40.17)|Not UCOW|0|0|550|(1.00, -0.08, 0.04)
[00:01:00] |60.11|MȀMMȎŦĤƓȀMƐȐ|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|lando|(-71.17, 6.03, -48.71)|Not UCOW|0|0|200|(0.45, -0.01, 0.89)
[00:01:00] |60.11|Chu|Hanzo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|lando|(-26.61, 5.86, -35.25)|UCOW|0|0|200|(-0.98, 0.01, -0.21)
[00:01:01] |61.10|False|0
[00:01:01] |61.12|Phase|Widowmaker|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-9.17, 9.90, -20.50)|UCOW|0|0|200|(-0.80, -0.03, -0.59)
