[00:01:29] |Busan|UCOW|Not UCOW|0
[00:01:29] |Andog|Er6ick|Reginald|Chu|Nacho|Percy|Ryan|lando|MȀMMȎŦĤƓȀMƐȐ|Techtonic
[00:01:29] |89.23|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Percy|(-17.53, 17.00, -127.37)|UCOW|0|0|200|(0.99, -0.02, 0.12)
[00:01:29] |89.23|Percy|Winston|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Reginald|(119.96, 17.00, -124.58)|Not UCOW|0|0|550|(-1.00, -0.02, -0.08)
[00:01:29] |89.23|Andog|Doomfist|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|lando|(-18.91, 17.00, -125.35)|UCOW|0|0|450|(0.99, -0.15, -0.00)
[00:01:29] |89.23|Er6ick|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Nacho|(-22.87, 17.00, -127.20)|UCOW|0|0|200|(0.97, 0.00, 0.26)
[00:01:29] |89.23|MȀMMȎŦĤƓȀMƐȐ|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Ryan|(122.01, 17.00, -124.01)|Not UCOW|0|0|200|(-0.99, -0.04, -0.11)
[00:01:29] |89.23|Ryan|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(119.34, 17.00, -124.47)|Not UCOW|0|0|200|(-1.00, -0.00, -0.00)
[00:01:29] |89.23|lando|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(123.92, 17.00, -125.28)|Not UCOW|0|0|200|(-0.99, -0.15, 0.02)
[00:01:29] |89.23|Chu|Hanzo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Techtonic|(-17.79, 17.76, -124.93)|UCOW|0|0|200|(0.95, -0.09, -0.29)
[00:01:29] |89.23|Techtonic|Widowmaker|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(122.52, 17.00, -126.08)|Not UCOW|0|0|200|(-1.00, -0.08, 0.00)
[00:01:29] |89.23|Nacho|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Percy|(-17.97, 17.00, -125.50)|UCOW|0|0|200|(1.00, -0.06, 0.01)
[00:01:30] |90.22|0|0
[00:01:30] |90.24|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Nacho|(-17.47, 17.00, -127.38)|UCOW|0|0|200|(0.97, -0.06, 0.25)
[00:01:30] |90.24|Percy|Winston|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(118.04, 17.09, -125.68)|Not UCOW|0|0|550|(-0.99, 0.06, 0.09)
[00:01:30] |90.24|Andog|Doomfist|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Ryan|(-15.12, 17.77, -125.45)|UCOW|0|0|450|(0.99, -0.12, 0.10)
