[00:01:10] |Colosseo|Team 1|Team 2|0
[00:01:10] |Er6ick|Andog|Reginald|Chu|Nacho|Percy|Ryan|lando|MȀMMȎŦĤƓȀMƐȐ|Techtonic
[00:01:10] |70.80|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Techtonic|(94.92, 9.00, -35.64)|Team 1|0|0|200|(-0.78, -0.15, 0.61)
[00:01:10] |70.80|Andog|Ramattra|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Techtonic|(93.83, 9.00, -35.70)|Team 1|0|0|450|(-0.85, -0.14, 0.51)
[00:01:10] |70.80|Nacho|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Reginald|(98.87, 9.00, -37.64)|Team 1|0|0|200|(-0.90, -0.06, 0.43)
[00:01:10] |70.80|Chu|Echo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(94.03, 9.00, -35.74)|Team 1|0|0|200|(-0.86, -0.08, 0.50)
[00:01:10] |70.80|lando|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|MȀMMȎŦĤƓȀMƐȐ|(-104.02, 9.00, -28.13)|Team 2|0|0|200|(0.74, -0.21, 0.63)
[00:01:10] |70.80|Techtonic|Sojourn|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Reginald|(-99.83, 9.00, -23.73)|Team 2|0|0|200|(1.00, -0.06, -0.01)
[00:01:10] |70.80|Er6ick|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(95.01, 9.00, -36.85)|Team 1|0|0|200|(-0.87, 0.04, 0.50)
[00:01:10] |70.80|MȀMMȎŦĤƓȀMƐȐ|Tracer|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Percy|(-99.70, 9.00, -23.97)|Team 2|0|0|150|(0.78, -0.04, -0.62)
[00:01:10] |70.80|Percy|Orisa|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-94.26, 9.00, -36.09)|Team 2|0|0|550|(0.86, -0.13, 0.49)
[00:01:10] |70.80|Ryan|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|MȀMMȎŦĤƓȀMƐȐ|(-99.98, 10.05, -27.38)|Team 2|0|0|200|(0.38, -0.21, 0.90)
[00:01:11] |71.79|(0.00, 0.61, 10.00)
[00:01:11] |71.81|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(95.01, 9.00, -35.61)|Team 1|0|0|200|(-0.80, -0.15, 0.58)
[00:01:11] |71.81|Andog|Ramattra|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Techtonic|(91.03, 9.00, -32.87)|Team 1|0|0|450|(-0.50, -0.13, 0.86)
[00:01:11] |71.81|Nacho|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Reginald|(98.87, 9.00, -37.64)|Team 1|0|0|200|(-0.90, -0.06, 0.43)
[00:01:11] |71.81|Chu|Echo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Techtonic|(90.20, 9.41, -34.03)|Team 1|0|0|200|(-0.89, -0.08, 0.46)
[00:01:11] |71.81|lando|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Techtonic|(-100.14, 9.82, -24.58)|Team 2|0|0|200|(0.79, -0.17, 0.59)
