[00:00:55] |Esperança|0|Team 1|Team 2|0
[00:00:55] |Reginald|Andog|Chu|Nacho|Er6ick|Crimson|Guillotine|Flexecution|melo|trasherlyn
[00:00:55] |55.06|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Flexecution|(101.60, -1.00, -76.54)|Team 1|0|0|200|(-0.91, -0.07, 0.42)|0|200
[00:00:55] |55.06|Flexecution|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(-106.77, -1.00, -72.53)|Team 2|0|0|200|(0.97, -0.24, 0.05)|0|200
[00:00:55] |55.06|Crimson|D.Va|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(-101.45, -1.00, -74.36)|Team 2|0|0|650|(0.83, -0.02, 0.56)|0|650
[00:00:55] |55.06|Chu|Hanzo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Flexecution|(103.47, -1.00, -74.06)|Team 1|0|0|200|(-0.92, -0.29, 0.28)|0|200
[00:00:55] |55.06|Nacho|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Flexecution|(104.53, -0.70, -75.43)|Team 1|0|0|200|(-0.90, -0.12, 0.42)|0.30|200
[00:00:55] |55.06|Guillotine|Ana|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Crimson|(-105.08, -1.00, -76.87)|Team 2|0|0|200|(0.82, -0.20, 0.54)|0|200
[00:00:55] |55.06|Andog|Doomfist|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(105.07, -0.08, -75.03)|Team 1|0|0|450|(-0.87, -0.22, 0.44)|0.92|450
[00:00:55] |55.06|melo|Tracer|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(-104.46, -1.00, -74.10)|Team 2|0|0|150|(0.87, -0.09, 0.49)|0|150
[00:00:55] |55.06|Er6ick|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Flexecution|(112.95, -1.00, -72.96)|Team 1|0|0|200|(-0.99, -0.09, 0.10)|0|200
[00:00:55] |55.06|trasherlyn|Brigitte|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(-113.20, -0.04, -72.83)|Team 2|0|0|200|(1.00, -0.05, 0.07)|0.96|200
[00:00:56] |56.05|(0.00, 0.00, -3.32)
[00:00:56] |56.06|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|trasherlyn|(102.62, -1.00, -73.30)|Team 1|0|0|200|(-0.80, -0.11, 0.59)|0|200
[00:00:56] |56.06|Flexecution|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-101.72, -0.34, -73.33)|Team 2|0|0|200|(0.97, -0.24, 0.05)|0.66|200
[00:00:56] |56.06|Crimson|D.Va|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-101.34, -0.99, -74.49)|Team 2|0|0|650|(0.81, 0.01, 0.59)|0.01|650
[00:00:56] |56.06|Chu|Hanzo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|trasherlyn|(101.44, -1.03, -73.58)|Team 1|0|0|200|(-0.89, -0.10, 0.45)|0|200
[00:00:56] |56.06|Nacho|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|trasherlyn|(100.58, 0.16, -73.94)|Team 1|0|0|200|(-0.90, -0.12, 0.41)|0|200
[00:00:56] |56.06|Guillotine|Ana|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-101.36, -1.00, -74.09)|Team 2|0|0|200|(0.79, -0.20, 0.58)|0|200
[00:00:56] |56.06|Andog|Doomfist|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|trasherlyn|(101.29, 0.06, -72.99)|Team 1|0|0|450|(-0.88, -0.05, 0.48)|0|450
[00:00:56] |56.06|melo|Tracer|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-101.52, -0.59, -73.78)|Team 2|0|0|150|(0.81, -0.08, 0.58)|0.41|150
[00:00:56] |56.06|Er6ick|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(106.02, -1.00, -73.90)|Team 1|0|0|200|(-0.89, -0.07, 0.45)|0|200
[00:00:56] |56.06|trasherlyn|Brigitte|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-107.66, -0.75, -73.04)|Team 2|0|0|200|(1.00, -0.08, 0.04)|0.23|200
[00:00:57] |57.06|(0.00, 0.00, -3.32)
[00:00:57] |57.07|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(96.90, -2.54, -71.10)|Team 1|0|0|200|(-0.97, -0.18, 0.18)|0|200
[00:00:57] |57.07|Flexecution|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Nacho|(-97.91, -1.93, -72.36)|Team 2|0|0|200|(0.97, -0.24, 0.05)|0|200
[00:00:57] |57.07|Crimson|D.Va|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(-92.48, -0.42, -67.96)|Team 2|0|0|650|(0.82, 0.01, 0.57)|2.58|650
[00:00:57] |57.07|Chu|Hanzo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(94.80, 0.00, -69.77)|Team 1|0|0|200|(-0.84, -0.11, 0.53)|3.00|200
[00:00:57] |57.07|Nacho|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(92.79, -2.09, -69.74)|Team 1|0|0|200|(-0.87, -0.06, 0.49)|0.91|200
[00:00:57] |57.07|Guillotine|Ana|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(-97.68, -2.11, -71.96)|Team 2|0|0|200|(0.80, -0.20, 0.57)|0|200
[00:00:57] |57.07|Andog|Doomfist|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(71.21, 5.86, -52.15)|Team 1|0|0|450|(-0.70, -0.34, 0.63)|8.86|450
[00:00:57] |57.07|melo|Tracer|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-79.43, -2.15, -59.38)|Team 2|0|0|150|(0.83, 0.01, 0.56)|0.94|150
[00:00:57] |57.07|Er6ick|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(88.06, -2.13, -66.30)|Team 1|0|0|200|(-0.87, -0.04, 0.49)|0.87|200
[00:00:57] |57.07|trasherlyn|Brigitte|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(-94.46, -0.71, -70.97)|Team 2|0|0|200|(0.79, -0.09, 0.60)|2.29|200
[00:00:58] |58.06|(0.00, 0.00, -3.32)
[00:00:58] |58.08|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(88.30, -2.34, -70.04)|Team 1|0|0|200|(-0.93, -0.09, 0.36)|0.66|200
[00:00:58] |58.08|Flexecution|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(-93.32, -2.91, -68.00)|Team 2|0|0|200|(0.96, -0.09, 0.27)|0.09|200
[00:00:58] |58.08|Crimson|D.Va|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(-82.59, -0.27, -61.01)|Team 2|0|0|650|(0.82, 0.01, 0.57)|2.83|650
[00:00:58] |58.08|Chu|Hanzo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(86.39, -3.09, -64.48)|Team 1|0|0|200|(-0.82, -0.24, 0.52)|0|200
[00:00:58] |58.08|Nacho|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(85.01, -2.24, -65.50)|Team 1|0|0|200|(-0.88, -0.05, 0.47)|0.85|200
[00:00:58] |58.08|Guillotine|Ana|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(-92.93, -3.00, -68.60)|Team 2|0|0|200|(0.80, -0.20, 0.57)|0|200
[00:00:58] |58.08|Andog|Doomfist|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(59.79, -1.20, -36.73)|Team 1|6.38|0|450|(0.03, -0.28, -0.96)|1.38|450
[00:00:58] |58.08|melo|Tracer|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Andog|(-74.57, -3.13, -55.77)|Team 2|0|0|150|(0.79, -0.05, 0.61)|0|150
[00:00:58] |58.08|Er6ick|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(79.65, -3.09, -61.51)|Team 1|0|0|200|(-0.87, -0.04, 0.49)|0|200
[00:00:58] |58.08|trasherlyn|Brigitte|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(-89.38, -2.60, -67.57)|Team 2|0|0|200|(0.85, -0.04, 0.53)|0.40|200
[00:00:59] |59.07|(0.00, 0.00, -3.32)
[00:00:59] |59.09|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(80.02, -2.23, -66.86)|Team 1|0|11.71|200|(-0.91, -0.11, 0.39)|0.87|200
[00:00:59] |59.09|Flexecution|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|melo|(-77.67, -3.12, -58.62)|Team 2|0|0|200|(0.74, -0.50, 0.46)|0|200
[00:00:59] |59.09|Crimson|D.Va|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|melo|(-75.98, -2.41, -56.33)|Team 2|3.23|0|650|(0.77, 0.05, 0.63)|0.71|650
[00:00:59] |59.09|Chu|Hanzo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Andog|(80.16, -3.09, -58.63)|Team 1|0|0|200|(-0.70, -0.13, 0.70)|0|200
[00:00:59] |59.09|Nacho|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(75.63, -2.20, -58.09)|Team 1|6.75|0|200|(-0.69, 0.02, 0.72)|0.92|200
[00:00:59] |59.09|Guillotine|Ana|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Flexecution|(-88.35, -3.00, -65.38)|Team 2|0|0|200|(0.80, -0.20, 0.57)|0|200
[00:00:59] |59.09|Andog|Doomfist|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Reginald|(57.20, -2.24, -39.77)|Team 1|5.37|0|450|(0.18, -0.17, -0.97)|0|450
[00:00:59] |59.09|melo|Tracer|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Andog|(-70.53, -3.00, -51.68)|Team 2|0|0|150|(0.81, 0.01, 0.59)|0|150
[00:00:59] |59.09|Er6ick|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Andog|(72.79, -2.29, -55.37)|Team 1|0|0|200|(-0.87, -0.04, 0.49)|0.83|200
[00:00:59] |59.09|trasherlyn|Brigitte|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Flexecution|(-84.86, -2.29, -64.38)|Team 2|0|0|200|(0.80, -0.04, 0.59)|0.80|200
[00:01:00] |60.08|(0.00, 0.00, -3.32)
[00:01:00] |60.10|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Andog|(72.95, -0.67, -60.43)|Team 1|0|10.70|200|(-0.67, -0.14, 0.73)|2.45|200
[00:01:00] |60.10|Flexecution|Genji|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|melo|(-72.51, -3.13, -55.42)|Team 2|0|0|200|(0.74, -0.50, 0.46)|0|200
[00:01:00] |60.10|Crimson|D.Va|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|melo|(-71.61, -3.00, -52.72)|Team 2|2.22|0|650|(0.78, 0.05, 0.63)|0|650
[00:01:00] |60.10|Chu|Hanzo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Andog|(74.74, -3.00, -54.38)|Team 1|0|0|200|(-0.84, -0.13, 0.52)|0|200
[00:01:00] |60.10|Nacho|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Andog|(72.35, -2.08, -54.90)|Team 1|5.74|0|200|(-0.70, -0.01, 0.71)|1.05|200
[00:01:00] |60.10|Guillotine|Ana|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Crimson|(-83.89, -2.82, -62.14)|Team 2|0|0|200|(0.80, -0.20, 0.57)|0|200
