[00:00:54] |Lijiang Tower|3|Team 1|Team 2|2
[00:00:54] |Reginald|Andog|Chu|Nacho|Er6ick|ehflep|Guillotine|Flexecution|melo|trasherlyn
[00:00:54] |54.62|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(56.30, 267.60, 337.93)|Team 1|0|0|200|(-0.84, -0.10, -0.54)|0|200
[00:00:54] |54.62|Flexecution|Mei|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ehflep|(-59.83, 267.58, 338.97)|Team 2|0|0|250|(0.76, -0.04, -0.65)|0|250
[00:00:54] |54.62|Guillotine|Baptiste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|trasherlyn|(-59.87, 267.58, 341.81)|Team 2|0|0|200|(0.59, -0.39, -0.70)|0|200
[00:00:54] |54.62|Andog|Junker Queen|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(56.90, 267.58, 339.61)|Team 1|0|0|450|(-0.62, -0.10, -0.78)|0|450
[00:00:54] |54.62|Nacho|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(57.67, 267.59, 337.66)|Team 1|0|0|200|(-0.73, -0.10, -0.68)|0|200
[00:00:54] |54.62|Er6ick|Symmetra|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(55.38, 268.35, 337.33)|Team 1|0|0|225|(-0.70, -0.04, -0.71)|0.76|225
[00:00:54] |54.62|Chu|Junkrat|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(56.87, 267.60, 337.73)|Team 1|0|0|200|(-0.67, -0.13, -0.73)|0|200
[00:00:54] |54.62|trasherlyn|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ehflep|(-57.80, 267.60, 338.85)|Team 2|0|0|200|(0.67, -0.11, -0.74)|0|200
[00:00:54] |54.62|ehflep|Reinhardt|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(-57.25, 267.59, 337.57)|Team 2|0|0|625|(0.68, -0.14, -0.72)|0|625
[00:00:54] |54.62|melo|Symmetra|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(-57.47, 268.65, 336.73)|Team 2|0|0|225|(0.72, -0.02, -0.70)|1.05|225
[00:00:55] |55.62|0|0
[00:00:55] |55.63|Reginald|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Nacho|(56.33, 267.60, 337.20)|Team 1|0|0|200|(-0.84, -0.10, -0.54)|0|200
[00:00:55] |55.63|Flexecution|Mei|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(-59.31, 267.58, 339.39)|Team 2|0|0|250|(0.75, -0.09, -0.65)|0|250
[00:00:55] |55.63|Guillotine|Baptiste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|trasherlyn|(-58.88, 267.67, 339.68)|Team 2|0|0|200|(0.63, -0.41, -0.66)|0.08|200
[00:00:55] |55.63|Andog|Junker Queen|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(55.76, 267.59, 338.32)|Team 1|0|0|450|(-0.61, -0.11, -0.79)|0|450
[00:00:55] |55.63|Nacho|Kiriko|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Er6ick|(55.76, 267.62, 336.83)|Team 1|0|0|200|(-0.69, -0.14, -0.71)|0|200
[00:00:55] |55.63|Er6ick|Symmetra|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ehflep|(54.29, 268.76, 336.09)|Team 1|0|0|225|(-0.70, -0.10, -0.71)|0|225
[00:00:55] |55.63|Chu|Junkrat|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|ehflep|(56.38, 267.64, 336.09)|Team 1|0|0|200|(-0.73, -0.10, -0.67)|0|200
[00:00:55] |55.63|trasherlyn|Lúcio|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|melo|(-57.80, 267.60, 338.85)|Team 2|0|0|200|(0.65, -0.13, -0.75)|0|200
