[00:01:52] |Junkertown|1|Team 1|Team 2|0
[00:01:52] |Reginald|Andog|Chu|Nacho|Phase|Crimson|Guillotine|Flexecution|melo|trasherlyn
[00:01:52] |112.48|Crimson|Sigma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(46.24, 16.00, -71.82)|Team 2|0|0|550|(-0.90, -0.07, -0.42)|0|550
[00:01:52] |112.48|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-15.60, 19.72, -56.78)|Team 1|1.83|0|200|(0.48, -0.79, 0.37)|12.39|200
[00:01:52] |112.48|Flexecution|Hanzo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Nacho|(54.40, 13.49, -65.28)|Team 2|0|0|200|(-0.96, -0.20, 0.19)|0|200
[00:01:52] |112.48|Nacho|Zenyatta|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(-3.17, 11.07, -54.66)|Team 1|0|0|200|(0.81, -0.08, -0.58)|0|200
[00:01:52] |112.48|Chu|Cassidy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Nacho|(-12.18, 11.07, -56.29)|Team 1|0|0|225|(0.83, -0.17, 0.53)|0|225
[00:01:52] |112.48|Guillotine|Baptiste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|trasherlyn|(53.53, 9.11, -64.64)|Team 2|0|0|200|(-0.07, -0.29, -0.95)|0|200
[00:01:52] |112.48|trasherlyn|Zenyatta|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Nacho|(59.03, 9.54, -75.27)|Team 2|0|0|200|(-0.86, -0.05, 0.51)|0.54|200
[00:01:52] |112.48|melo|Widowmaker|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Crimson|(44.68, 16.45, -67.79)|Team 2|0|0|175|(-0.11, -0.15, -0.98)|0.45|175
[00:01:52] |112.48|Andog|Sigma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(-1.51, 11.07, -62.52)|Team 1|0|0|550|(0.84, -0.20, -0.50)|0|550
[00:01:52] |112.48|Phase|Widowmaker|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Crimson|(13.91, 7.07, -71.88)|Team 1|0|0|175|(0.96, 0.28, -0.07)|0|175
[00:01:53] |113.47|False|0|(30.02, 8.82, -81.58)
[00:01:53] |113.49|Crimson|Sigma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(45.08, 16.07, -72.91)|Team 2|0|0|550|(-0.99, -0.09, -0.08)|0|550
[00:01:53] |113.49|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-11.32, 11.65, -53.29)|Team 1|0.82|0|200|(0.64, -0.74, 0.21)|1.58|200
[00:01:53] |113.49|Flexecution|Hanzo|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Andog|(49.22, 16.32, -64.29)|Team 2|0|0|200|(-0.95, -0.31, 0.03)|0.20|200
[00:01:53] |113.49|Nacho|Zenyatta|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(-7.24, 11.55, -51.77)|Team 1|0|0|200|(0.82, -0.09, -0.57)|0.48|200
[00:01:53] |113.49|Chu|Cassidy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|trasherlyn|(-8.79, 10.77, -52.43)|Team 1|0|0|225|(0.88, -0.06, -0.47)|0|225
[00:01:53] |113.49|Guillotine|Baptiste|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(53.10, 9.00, -69.12)|Team 2|0|0|200|(-0.63, -0.12, -0.77)|0|200
[00:01:53] |113.49|trasherlyn|Zenyatta|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(60.42, 9.41, -79.73)|Team 2|0|0|200|(-0.99, -0.15, -0.00)|0.41|200
[00:01:53] |113.49|melo|Widowmaker|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Crimson|(45.12, 16.90, -66.52)|Team 2|0|0|175|(-0.11, -0.15, -0.98)|0.90|175
[00:01:53] |113.49|Andog|Sigma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(-1.32, 11.07, -62.00)|Team 1|0|0|550|(0.88, -0.19, -0.43)|0|550
[00:01:53] |113.49|Phase|Widowmaker|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Crimson|(13.92, 7.08, -71.76)|Team 1|0|0|175|(0.96, 0.28, -0.07)|0|175
[00:01:54] |114.48|False|0|(30.02, 8.82, -81.58)
[00:01:54] |114.50|Crimson|Sigma|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(40.60, 15.89, -74.86)|Team 2|0|0|550|(-0.94, -0.34, 0.07)|5.89|550
[00:01:54] |114.50|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(-9.55, 10.78, -50.91)|Team 1|0|0|200|(0.81, -0.17, -0.57)|0|200
