[00:01:22] |Dorado|1|Team 1|Team 2|0
[00:01:22] |Reginald|Andog|Chu|Nacho|Phase|Crimson|Guillotine|Flexecution|melo|trasherlyn
[00:01:22] |82.83|Reginald|Mercy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(32.19, 11.96, -26.31)|Team 1|0|0|200|(-0.72, -0.29, 0.63)|0.96|200
[00:01:22] |82.83|Flexecution|Symmetra|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Chu|(-4.73, -1.99, 23.43)|Team 2|0|0|225|(0.98, 0.17, -0.08)|0|225
[00:01:22] |82.83|Crimson|D.Va|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Flexecution|(-7.78, -1.99, 23.58)|Team 2|0|0|650|(1.00, -0.05, 0.06)|0|650
[00:01:22] |82.83|melo|Tracer|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Guillotine|(-6.03, -1.99, 24.41)|Team 2|0|0|150|(0.93, -0.37, -0.02)|0|150
[00:01:22] |82.83|Andog|Doomfist|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Guillotine|(21.48, 4.10, -18.76)|Team 1|0|0|450|(-0.01, -0.07, 1.00)|0|450
[00:01:22] |82.83|Chu|Soldier: 76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Guillotine|(37.75, 11.98, -14.12)|Team 1|0|0|200|(-0.43, -0.22, 0.87)|0.97|200
[00:01:22] |82.83|Guillotine|Ana|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Flexecution|(-4.53, -1.99, 24.60)|Team 2|0|0|200|(-0.18, 0.06, -0.98)|0|200
[00:01:22] |82.83|Phase|Ashe|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Guillotine|(30.09, 11.00, -24.06)|Team 1|0|0|200|(-0.25, -0.12, 0.96)|0|200
[00:01:22] |82.83|Nacho|Ana|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Phase|(30.55, 11.09, -25.61)|Team 1|0|0|200|(-0.40, -0.16, 0.90)|0.09|200
[00:01:22] |82.83|trasherlyn|Brigitte|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Flexecution|(-6.55, -1.19, 22.55)|Team 2|0|0|200|(0.94, -0.13, 0.30)|0.80|200
